# Force          
# CofR           : 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
#                
# Time           	total_x total_y total_z	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
3.733            	1.6943132770e-02 -6.4325591631e-02 -2.4087399741e-01	(1.5046328901e-02 -6.5077648629e-02 -2.3961306904e-01)	(1.8968038684e-03 7.5205699793e-04 -1.2609283672e-03)
3.734            	1.6992140562e-02 -6.4384780388e-02 -2.4207428594e-01	(1.5098381376e-02 -6.5142709761e-02 -2.4081095490e-01)	(1.8937591866e-03 7.5792937269e-04 -1.2633310405e-03)
3.735            	1.7153664797e-02 -6.4563806088e-02 -2.4314480411e-01	(1.5262644301e-02 -6.5327377916e-02 -2.4187913433e-01)	(1.8910204961e-03 7.6357182834e-04 -1.2656697850e-03)
3.736            	1.7039093279e-02 -6.4440174374e-02 -2.4335551993e-01	(1.5151189132e-02 -6.5209306637e-02 -2.4208765275e-01)	(1.8879041474e-03 7.6913226307e-04 -1.2678671796e-03)
3.737            	1.6606232372e-02 -6.4446197676e-02 -2.4391885771e-01	(1.4722776080e-02 -6.5220488411e-02 -2.4264887937e-01)	(1.8834562921e-03 7.7429073521e-04 -1.2699783366e-03)
3.738            	1.7040456927e-02 -6.4410355765e-02 -2.4468405667e-01	(1.5160258685e-02 -6.5190147530e-02 -2.4341193346e-01)	(1.8801982421e-03 7.7979176487e-04 -1.2721232102e-03)
3.739            	1.7193825685e-02 -6.4467441522e-02 -2.4583399901e-01	(1.5316654110e-02 -6.5252885705e-02 -2.4455964643e-01)	(1.8771715744e-03 7.8544418298e-04 -1.2743525788e-03)
3.74             	1.7216787673e-02 -6.4463231670e-02 -2.4660081476e-01	(1.5342726614e-02 -6.5254323802e-02 -2.4532423970e-01)	(1.8740610596e-03 7.9109213184e-04 -1.2765750658e-03)
3.741            	1.7254321159e-02 -6.4379834322e-02 -2.4711833096e-01	(1.5383357099e-02 -6.5176626766e-02 -2.4583952727e-01)	(1.8709640599e-03 7.9679244381e-04 -1.2788036927e-03)
3.742            	1.6010839472e-02 -6.3878795723e-02 -2.4537326393e-01	(1.4146448613e-02 -6.4680199992e-02 -2.4409268514e-01)	(1.8643908596e-03 8.0140426954e-04 -1.2805787880e-03)
3.743            	1.7352192985e-02 -6.4401167181e-02 -2.4856622779e-01	(1.5490672183e-02 -6.5208033681e-02 -2.4728341043e-01)	(1.8615208011e-03 8.0686649945e-04 -1.2828173627e-03)
3.744            	1.7340633421e-02 -6.4278491740e-02 -2.4900428342e-01	(1.5482053430e-02 -6.5090917866e-02 -2.4771925774e-01)	(1.8585799908e-03 8.1242612573e-04 -1.2850256808e-03)
3.745            	1.7313255137e-02 -6.4296597081e-02 -2.4997096492e-01	(1.5457792374e-02 -6.5114643853e-02 -2.4868365885e-01)	(1.8554627628e-03 8.1804677190e-04 -1.2873060631e-03)
3.746            	1.7310369504e-02 -6.4299954602e-02 -2.5078790106e-01	(1.5458067812e-02 -6.5123564170e-02 -2.4949837358e-01)	(1.8523016919e-03 8.2360956765e-04 -1.2895274865e-03)
3.747            	1.7280668560e-02 -6.4332916535e-02 -2.5185602501e-01	(1.5431728359e-02 -6.5162132317e-02 -2.5056422143e-01)	(1.8489402008e-03 8.2921578171e-04 -1.2918035878e-03)
3.748            	1.6759976874e-02 -6.4228193690e-02 -2.5181674160e-01	(1.4915861890e-02 -6.5062363139e-02 -2.5052292521e-01)	(1.8441149841e-03 8.3416944878e-04 -1.2938163868e-03)
3.749            	1.6932035960e-02 -6.3279046291e-02 -2.4953559760e-01	(1.5091976904e-02 -6.4119053914e-02 -2.4823985424e-01)	(1.8400590558e-03 8.4000762295e-04 -1.2957433570e-03)
3.75             	1.7442112865e-02 -6.4458562531e-02 -2.5448459234e-01	(1.5605003657e-02 -6.5303822727e-02 -2.5318678636e-01)	(1.8371092088e-03 8.4526019553e-04 -1.2978059791e-03)
3.751            	1.4705946562e-02 -6.0202131561e-02 -2.3707841422e-01	(1.2877952444e-02 -6.1051529220e-02 -2.3578019849e-01)	(1.8279941184e-03 8.4939765857e-04 -1.2982157276e-03)
3.752            	1.7731326379e-02 -6.4406288767e-02 -2.5645732996e-01	(1.5905282160e-02 -6.5261279270e-02 -2.5515680471e-01)	(1.8260442190e-03 8.5499050361e-04 -1.3005252490e-03)
3.753            	1.7195194956e-02 -6.4157674481e-02 -2.5597607763e-01	(1.5372915034e-02 -6.5017715175e-02 -2.5467344063e-01)	(1.8222799228e-03 8.6004069320e-04 -1.3026370011e-03)
3.754            	1.7484352331e-02 -6.4079847606e-02 -2.5675839397e-01	(1.5664866443e-02 -6.4945387527e-02 -2.5545362256e-01)	(1.8194858877e-03 8.6553992080e-04 -1.3047714175e-03)
3.755            	1.7584703128e-02 -6.3974730746e-02 -2.5729632012e-01	(1.5767834207e-02 -6.4845890495e-02 -2.5598948764e-01)	(1.8168689216e-03 8.7115974868e-04 -1.3068324733e-03)
3.756            	1.7575682917e-02 -6.4026112803e-02 -2.5842732689e-01	(1.5761557150e-02 -6.4902924652e-02 -2.5711846258e-01)	(1.8141257668e-03 8.7681184901e-04 -1.3088643109e-03)
3.757            	1.7635372460e-02 -6.4003224871e-02 -2.5935854056e-01	(1.5824003611e-02 -6.4885809301e-02 -2.5804764332e-01)	(1.8113688484e-03 8.8258442994e-04 -1.3108972373e-03)
3.758            	1.7614506711e-02 -6.3975753285e-02 -2.6014980468e-01	(1.5806083832e-02 -6.4864094371e-02 -2.5883698543e-01)	(1.8084228794e-03 8.8834108603e-04 -1.3128192496e-03)
3.759            	1.7291278014e-02 -6.3847298837e-02 -2.6037146436e-01	(1.5486868680e-02 -6.4741080697e-02 -2.5905683000e-01)	(1.8044093342e-03 8.9378186018e-04 -1.3146343588e-03)
3.76             	1.7605913271e-02 -6.3809768950e-02 -2.6139823262e-01	(1.5804650024e-02 -6.4709336700e-02 -2.6008177752e-01)	(1.8012632473e-03 8.9956774954e-04 -1.3164550915e-03)
3.761            	1.7666362436e-02 -6.3613280287e-02 -2.6146122427e-01	(1.5868176767e-02 -6.4518611561e-02 -2.6014303297e-01)	(1.7981856697e-03 9.0533127456e-04 -1.3181912991e-03)
3.762            	1.7661702472e-02 -6.3626994589e-02 -2.6252319041e-01	(1.5866751815e-02 -6.4538157493e-02 -2.6120328892e-01)	(1.7949506573e-03 9.1116290422e-04 -1.3199014929e-03)
3.763            	1.7714607712e-02 -6.3580308145e-02 -2.6335988184e-01	(1.5922794895e-02 -6.4497395840e-02 -2.6203821792e-01)	(1.7918128173e-03 9.1708769534e-04 -1.3216639148e-03)
3.764            	1.7717982272e-02 -6.3572512439e-02 -2.6437055077e-01	(1.5929405446e-02 -6.4495660945e-02 -2.6304715076e-01)	(1.7885768267e-03 9.2314850568e-04 -1.3234000138e-03)
3.765            	1.7600027008e-02 -6.3515284750e-02 -2.6507243050e-01	(1.5815075844e-02 -6.4444412583e-02 -2.6374732280e-01)	(1.7849511637e-03 9.2912783300e-04 -1.3251076965e-03)
3.766            	1.7767141695e-02 -6.3350082254e-02 -2.6538235723e-01	(1.5985296927e-02 -6.4285274811e-02 -2.6405568798e-01)	(1.7818447677e-03 9.3519255633e-04 -1.3266692453e-03)
3.767            	1.7798012979e-02 -6.3264751139e-02 -2.6600374670e-01	(1.6019156994e-02 -6.4206043565e-02 -2.6467552631e-01)	(1.7788559848e-03 9.4129242568e-04 -1.3282203959e-03)
3.768            	1.7833603760e-02 -6.3188763929e-02 -2.6671341321e-01	(1.6057710624e-02 -6.4136197493e-02 -2.6538371513e-01)	(1.7758931361e-03 9.4743356372e-04 -1.3296980817e-03)
3.769            	1.7426126605e-02 -6.3134239693e-02 -2.6689779749e-01	(1.5654357811e-02 -6.4087152015e-02 -2.6556678101e-01)	(1.7717687935e-03 9.5291232212e-04 -1.3310164816e-03)
3.77             	1.7831892238e-02 -6.2953417351e-02 -2.6753372438e-01	(1.6063034510e-02 -6.3912365142e-02 -2.6620137324e-01)	(1.7688577281e-03 9.5894779114e-04 -1.3323511414e-03)
3.771            	1.7370170421e-02 -6.2618716800e-02 -2.6680822188e-01	(1.5605420214e-02 -6.3583293005e-02 -2.6547467177e-01)	(1.7647502069e-03 9.6457620517e-04 -1.3335501146e-03)
3.772            	1.6138828961e-02 -5.9947652126e-02 -2.5443536569e-01	(1.4379716027e-02 -6.0916772786e-02 -2.5310205164e-01)	(1.7591129340e-03 9.6912065954e-04 -1.3333140496e-03)
3.773            	1.7990904458e-02 -6.3073565701e-02 -2.7140644158e-01	(1.6234220450e-02 -6.4048848879e-02 -2.7007131995e-01)	(1.7566840081e-03 9.7528317799e-04 -1.3351216223e-03)
3.774            	1.7898829330e-02 -6.2349180284e-02 -2.6961197675e-01	(1.6144648124e-02 -6.3331009740e-02 -2.6827532727e-01)	(1.7541812062e-03 9.8182945571e-04 -1.3366494835e-03)
3.775            	1.7499945909e-02 -6.2497228496e-02 -2.7029950078e-01	(1.5749615052e-02 -6.3484646945e-02 -2.6896148572e-01)	(1.7503308578e-03 9.8741844868e-04 -1.3380150680e-03)
3.776            	1.8069649742e-02 -6.2354821003e-02 -2.7112962419e-01	(1.6321394385e-02 -6.3348404039e-02 -2.6979025320e-01)	(1.7482553568e-03 9.9358303559e-04 -1.3393709811e-03)
3.777            	1.8066332210e-02 -6.2288466660e-02 -2.7202428023e-01	(1.6320235307e-02 -6.3288314178e-02 -2.7068351665e-01)	(1.7460969034e-03 9.9984751807e-04 -1.3407635837e-03)
3.778            	1.8119252015e-02 -6.2228920486e-02 -2.7283031876e-01	(1.6375308241e-02 -6.3235100689e-02 -2.7148822182e-01)	(1.7439437741e-03 1.0061802029e-03 -1.3420969364e-03)
3.779            	1.8090704899e-02 -6.2080867184e-02 -2.7325249863e-01	(1.6349030999e-02 -6.3093363345e-02 -2.7190909106e-01)	(1.7416738999e-03 1.0124961613e-03 -1.3434075727e-03)
3.78             	1.7351545209e-02 -6.1389960361e-02 -2.7139652517e-01	(1.5614256829e-02 -6.2408654812e-02 -2.7005208829e-01)	(1.7372883799e-03 1.0186944517e-03 -1.3444368827e-03)
3.781            	1.8274750571e-02 -6.1913661361e-02 -2.7431890726e-01	(1.6539366682e-02 -6.2938421892e-02 -2.7297327385e-01)	(1.7353838882e-03 1.0247605305e-03 -1.3456334094e-03)
3.782            	1.8205320011e-02 -6.1628082075e-02 -2.7457369667e-01	(1.6472109325e-02 -6.2659296858e-02 -2.7322684235e-01)	(1.7332106863e-03 1.0312147835e-03 -1.3468543222e-03)
3.783            	1.8250199444e-02 -6.1587507671e-02 -2.7565106171e-01	(1.6519112224e-02 -6.2625266613e-02 -2.7430291792e-01)	(1.7310872201e-03 1.0377589426e-03 -1.3481437914e-03)
3.784            	1.8246900956e-02 -6.1461877407e-02 -2.7618000588e-01	(1.6518045067e-02 -6.2506162048e-02 -2.7483069681e-01)	(1.7288558888e-03 1.0442846412e-03 -1.3493090669e-03)
3.785            	1.7386733409e-02 -6.0578610324e-02 -2.7318056686e-01	(1.5662421939e-02 -6.1629192274e-02 -2.7183035919e-01)	(1.7243114697e-03 1.0505819499e-03 -1.3502076755e-03)
3.786            	1.8343792793e-02 -6.1367273201e-02 -2.7791159142e-01	(1.6621462211e-02 -6.2424217188e-02 -2.7656027549e-01)	(1.7223305822e-03 1.0569439870e-03 -1.3513159325e-03)
3.787            	1.8319564329e-02 -6.1181026554e-02 -2.7832665918e-01	(1.6599257563e-02 -6.2244408361e-02 -2.7697422733e-01)	(1.7203067654e-03 1.0633818074e-03 -1.3524318487e-03)
3.788            	1.8338221045e-02 -6.1017719302e-02 -2.7892542639e-01	(1.6619966450e-02 -6.2087694163e-02 -2.7757193230e-01)	(1.7182545952e-03 1.0699748608e-03 -1.3534940898e-03)
3.789            	1.8142862571e-02 -6.0937190729e-02 -2.7916640591e-01	(1.6427155047e-02 -6.2013148413e-02 -2.7781202569e-01)	(1.7157075239e-03 1.0759576833e-03 -1.3543802193e-03)
3.79             	1.8389743145e-02 -6.0574391670e-02 -2.7905085875e-01	(1.6675854521e-02 -6.1656899698e-02 -2.7769562794e-01)	(1.7138886236e-03 1.0825080276e-03 -1.3552308113e-03)
3.791            	1.7008430022e-02 -5.9085815897e-02 -2.7163042247e-01	(1.5299235127e-02 -6.0173322715e-02 -2.7027525577e-01)	(1.7091948943e-03 1.0875068178e-03 -1.3551666951e-03)
3.792            	1.7311872002e-02 -5.9011652876e-02 -2.7463220194e-01	(1.5607092342e-02 -6.0105932789e-02 -2.7327630820e-01)	(1.7047796606e-03 1.0942799129e-03 -1.3558937431e-03)
3.793            	1.8487202025e-02 -6.0628245803e-02 -2.8318018104e-01	(1.6783972072e-02 -6.1728941107e-02 -2.8182306891e-01)	(1.7032299527e-03 1.1006953035e-03 -1.3571121307e-03)
3.794            	1.8300710709e-02 -6.0168068215e-02 -2.8207694630e-01	(1.6599618944e-02 -6.1275031561e-02 -2.8071893281e-01)	(1.7010917653e-03 1.1069633458e-03 -1.3580134838e-03)
3.795            	1.8512761776e-02 -6.0047100731e-02 -2.8288268099e-01	(1.6813117641e-02 -6.1160524360e-02 -2.8152373612e-01)	(1.6996441352e-03 1.1134236287e-03 -1.3589448706e-03)
3.796            	1.8376461246e-02 -5.9924662459e-02 -2.8355358180e-01	(1.6678734382e-02 -6.1044534004e-02 -2.8219378745e-01)	(1.6977268636e-03 1.1198715452e-03 -1.3597943419e-03)
3.797            	1.8574993408e-02 -5.9836909506e-02 -2.8454937305e-01	(1.6878713563e-02 -6.0963361207e-02 -2.8318866947e-01)	(1.6962798457e-03 1.1264517007e-03 -1.3607035785e-03)
3.798            	1.8503812507e-02 -5.9769070750e-02 -2.8543896278e-01	(1.6809399058e-02 -6.0902018774e-02 -2.8407742262e-01)	(1.6944134494e-03 1.1329480243e-03 -1.3615401646e-03)
3.799            	1.8457447720e-02 -5.9672628706e-02 -2.8627453546e-01	(1.6765050870e-02 -6.0812044396e-02 -2.8491213042e-01)	(1.6923968507e-03 1.1394156908e-03 -1.3624050399e-03)
3.8              	1.8471113366e-02 -5.9418152532e-02 -2.8630472503e-01	(1.6780804252e-02 -6.0564041343e-02 -2.8494160599e-01)	(1.6903091140e-03 1.1458888108e-03 -1.3631190396e-03)
3.801            	1.8669167205e-02 -5.9204863072e-02 -2.8659228271e-01	(1.6980313449e-02 -6.0357286267e-02 -2.8522849794e-01)	(1.6888537556e-03 1.1524231947e-03 -1.3637847694e-03)
3.802            	1.8630407947e-02 -5.9081859327e-02 -2.8741359347e-01	(1.6943280645e-02 -6.0240885050e-02 -2.8604915428e-01)	(1.6871273017e-03 1.1590257225e-03 -1.3644391910e-03)
3.803            	1.8510134146e-02 -5.8944000387e-02 -2.8797724080e-01	(1.6825039309e-02 -6.0109492806e-02 -2.8661216254e-01)	(1.6850948374e-03 1.1654924186e-03 -1.3650782588e-03)
3.804            	1.8237638085e-02 -5.8766449384e-02 -2.8809188145e-01	(1.6555527761e-02 -5.9937994125e-02 -2.8672636784e-01)	(1.6821103245e-03 1.1715447416e-03 -1.3655136015e-03)
3.805            	1.8500295533e-02 -5.8466012997e-02 -2.8835250786e-01	(1.6820202663e-02 -5.9644032319e-02 -2.8698648953e-01)	(1.6800928699e-03 1.1780193218e-03 -1.3660183331e-03)
3.806            	1.8596372862e-02 -5.8350533375e-02 -2.8904119615e-01	(1.6918142153e-02 -5.9535066818e-02 -2.8767471364e-01)	(1.6782307090e-03 1.1845334431e-03 -1.3664825134e-03)
3.807            	1.8609150892e-02 -5.8157484902e-02 -2.8956812245e-01	(1.6932751593e-02 -5.9348651334e-02 -2.8820115149e-01)	(1.6763992998e-03 1.1911664322e-03 -1.3669709628e-03)
3.808            	1.8766834802e-02 -5.8044783469e-02 -2.9046974287e-01	(1.7091922135e-02 -5.9242697394e-02 -2.8910231862e-01)	(1.6749126669e-03 1.1979139257e-03 -1.3674242531e-03)
3.809            	1.7947542467e-02 -5.7227057278e-02 -2.8803600674e-01	(1.6276298989e-02 -5.8431664369e-02 -2.8666836584e-01)	(1.6712434780e-03 1.2046070904e-03 -1.3676408984e-03)
3.81             	1.7037779984e-02 -5.5693273699e-02 -2.7960083407e-01	(1.5371643456e-02 -5.6903386769e-02 -2.7823385966e-01)	(1.6661365280e-03 1.2101130700e-03 -1.3669744065e-03)
3.811            	1.8888842352e-02 -5.7706288042e-02 -2.9274781198e-01	(1.7223594522e-02 -5.8922881505e-02 -2.9138024532e-01)	(1.6652478297e-03 1.2165934633e-03 -1.3675666636e-03)
3.812            	1.8912496574e-02 -5.7390592751e-02 -2.9278622441e-01	(1.7248194312e-02 -5.8613915975e-02 -2.9141814719e-01)	(1.6643022623e-03 1.2233232241e-03 -1.3680772212e-03)
3.813            	1.8113160399e-02 -5.6409543323e-02 -2.8927105750e-01	(1.6451652893e-02 -5.7639530899e-02 -2.8790285950e-01)	(1.6615075066e-03 1.2299875760e-03 -1.3681980002e-03)
3.814            	1.9015330615e-02 -5.7236906096e-02 -2.9448575091e-01	(1.7354468968e-02 -5.8473340666e-02 -2.9311709184e-01)	(1.6608616468e-03 1.2364345702e-03 -1.3686590692e-03)
3.815            	1.9119766804e-02 -5.6879647634e-02 -2.9474200440e-01	(1.7459149030e-02 -5.8123172285e-02 -2.9337281382e-01)	(1.6606177738e-03 1.2435246508e-03 -1.3691905752e-03)
3.816            	1.9009202148e-02 -5.6789883828e-02 -2.9576972117e-01	(1.7349299659e-02 -5.8040467195e-02 -2.9440005244e-01)	(1.6599024885e-03 1.2505833666e-03 -1.3696687389e-03)
3.817            	1.8930806312e-02 -5.6513871276e-02 -2.9585263917e-01	(1.7271850166e-02 -5.7771557051e-02 -2.9448258777e-01)	(1.6589561462e-03 1.2576857750e-03 -1.3700514003e-03)
3.818            	1.8581847510e-02 -5.6186151436e-02 -2.9507150853e-01	(1.6924887029e-02 -5.7450394824e-02 -2.9370144740e-01)	(1.6569604811e-03 1.2642433882e-03 -1.3700611262e-03)
3.819            	1.8954674605e-02 -5.6119025954e-02 -2.9677062021e-01	(1.7298579632e-02 -5.7390360227e-02 -2.9540037614e-01)	(1.6560949732e-03 1.2713342732e-03 -1.3702440709e-03)
3.82             	1.9034814143e-02 -5.5993202927e-02 -2.9767344744e-01	(1.7379454725e-02 -5.7271667799e-02 -2.9630306332e-01)	(1.6553594178e-03 1.2784648719e-03 -1.3703841250e-03)
3.821            	1.9026158254e-02 -5.5773348386e-02 -2.9804653734e-01	(1.7371521102e-02 -5.7058990268e-02 -2.9667601601e-01)	(1.6546371525e-03 1.2856418822e-03 -1.3705213371e-03)
3.822            	1.9021715979e-02 -5.5678134073e-02 -2.9914539008e-01	(1.7367994219e-02 -5.6970958101e-02 -2.9777475661e-01)	(1.6537217606e-03 1.2928240279e-03 -1.3706334725e-03)
3.823            	1.9045865965e-02 -5.5298756014e-02 -2.9881605278e-01	(1.7392942228e-02 -5.6598925420e-02 -2.9744538747e-01)	(1.6529237369e-03 1.3001694062e-03 -1.3706653038e-03)
3.824            	1.9079193658e-02 -5.5179797367e-02 -2.9955925882e-01	(1.7427135439e-02 -5.6487153328e-02 -2.9818867246e-01)	(1.6520582191e-03 1.3073559612e-03 -1.3705863610e-03)
3.825            	1.9103814260e-02 -5.5014249834e-02 -3.0041579206e-01	(1.7452646649e-02 -5.6328911795e-02 -2.9904525359e-01)	(1.6511676107e-03 1.3146619605e-03 -1.3705384675e-03)
3.826            	1.9062496485e-02 -5.4776467590e-02 -3.0048271925e-01	(1.7412379874e-02 -5.6098317946e-02 -2.9911236037e-01)	(1.6501166112e-03 1.3218503559e-03 -1.3703588788e-03)
3.827            	1.8337985428e-02 -5.4200276313e-02 -2.9849742574e-01	(1.6691034756e-02 -5.5528718465e-02 -2.9712740880e-01)	(1.6469506721e-03 1.3284421521e-03 -1.3700169368e-03)
3.828            	1.8278090325e-02 -5.2641482276e-02 -2.8948053139e-01	(1.6632249271e-02 -5.3975929182e-02 -2.8811194685e-01)	(1.6458410533e-03 1.3344469052e-03 -1.3685845397e-03)
3.829            	1.9087502122e-02 -5.4443394311e-02 -3.0454829327e-01	(1.7443035611e-02 -5.5785454164e-02 -3.0317920404e-01)	(1.6444665116e-03 1.3420598525e-03 -1.3690892362e-03)
3.83             	1.9199488798e-02 -5.4109534828e-02 -3.0401661449e-01	(1.7555959985e-02 -5.5459108894e-02 -3.0264729759e-01)	(1.6435288128e-03 1.3495740660e-03 -1.3693168965e-03)
3.831            	1.9129365559e-02 -5.3795007874e-02 -3.0349110602e-01	(1.7486753533e-02 -5.5151837190e-02 -3.0212180248e-01)	(1.6426120268e-03 1.3568293168e-03 -1.3693035380e-03)
3.832            	1.9012153019e-02 -5.3514386095e-02 -3.0355356911e-01	(1.7370878034e-02 -5.4878367620e-02 -3.0218444051e-01)	(1.6412749851e-03 1.3639815258e-03 -1.3691286063e-03)
3.833            	1.9168079691e-02 -5.3368917910e-02 -3.0465406849e-01	(1.7527652985e-02 -5.4740250964e-02 -3.0328501320e-01)	(1.6404267056e-03 1.3713330542e-03 -1.3690552971e-03)
3.834            	1.9290727180e-02 -5.3222305462e-02 -3.0560430813e-01	(1.7650872712e-02 -5.4601060707e-02 -3.0423538719e-01)	(1.6398544689e-03 1.3787552457e-03 -1.3689209392e-03)
3.835            	1.9311200845e-02 -5.2920810542e-02 -3.0557375430e-01	(1.7671794834e-02 -5.4307000504e-02 -3.0420502233e-01)	(1.6394060110e-03 1.3861899616e-03 -1.3687319724e-03)
3.836            	1.9206896027e-02 -5.2602141756e-02 -3.0510837221e-01	(1.7568266485e-02 -5.3995434055e-02 -3.0374011901e-01)	(1.6386295413e-03 1.3932922993e-03 -1.3682531982e-03)
3.837            	1.9439106793e-02 -5.2334528421e-02 -3.0579098326e-01	(1.7800607131e-02 -5.3735338587e-02 -3.0442306342e-01)	(1.6384996618e-03 1.4008101660e-03 -1.3679198395e-03)
3.838            	1.9269754612e-02 -5.2210635362e-02 -3.0660806223e-01	(1.7631923583e-02 -5.3618715656e-02 -3.0524060252e-01)	(1.6378310292e-03 1.4080802938e-03 -1.3674597070e-03)
3.839            	1.9378507909e-02 -5.2064830929e-02 -3.0755810897e-01	(1.7741102276e-02 -5.3480265144e-02 -3.0619100281e-01)	(1.6374056336e-03 1.4154342152e-03 -1.3671061531e-03)
3.84             	1.9170013400e-02 -5.1749841736e-02 -3.0760746980e-01	(1.7533643529e-02 -5.3172539128e-02 -3.0624086092e-01)	(1.6363698710e-03 1.4226973917e-03 -1.3666088893e-03)
3.841            	1.8991093024e-02 -5.1091504588e-02 -3.0614000123e-01	(1.7356078492e-02 -5.2521890137e-02 -3.0477395837e-01)	(1.6350145315e-03 1.4303855498e-03 -1.3660428648e-03)
3.842            	1.9376886295e-02 -5.1418120990e-02 -3.0881083530e-01	(1.7742379002e-02 -5.2855498078e-02 -3.0744534513e-01)	(1.6345072937e-03 1.4373770870e-03 -1.3654901711e-03)
3.843            	1.8634817319e-02 -4.9766766469e-02 -3.0185757042e-01	(1.7002208649e-02 -5.1212083615e-02 -3.0049300283e-01)	(1.6326086700e-03 1.4453171462e-03 -1.3645675933e-03)
3.844            	1.8473270277e-02 -5.0751353450e-02 -3.0748777155e-01	(1.6843458576e-02 -5.2202760400e-02 -3.0612394436e-01)	(1.6298117011e-03 1.4514069495e-03 -1.3638271900e-03)
3.845            	1.9110073669e-02 -5.0255476584e-02 -3.0795859089e-01	(1.7481288807e-02 -5.1714240649e-02 -3.0659524279e-01)	(1.6287848620e-03 1.4587640649e-03 -1.3633480986e-03)
3.846            	1.9525049736e-02 -5.0494110949e-02 -3.1136181126e-01	(1.7896375432e-02 -5.1960175238e-02 -3.0999889473e-01)	(1.6286743040e-03 1.4660642882e-03 -1.3629165278e-03)
3.847            	1.9618401846e-02 -5.0194085719e-02 -3.1135369381e-01	(1.7989491075e-02 -5.1667477571e-02 -3.0999126152e-01)	(1.6289107709e-03 1.4733918520e-03 -1.3624322920e-03)
3.848            	1.9566722324e-02 -4.9956789334e-02 -3.1173360667e-01	(1.7937824686e-02 -5.1437374243e-02 -3.1037183281e-01)	(1.6288976375e-03 1.4805849089e-03 -1.3617738615e-03)
3.849            	1.9284916768e-02 -4.9681081840e-02 -3.1168185091e-01	(1.7656837398e-02 -5.1168577127e-02 -3.1032073837e-01)	(1.6280793703e-03 1.4874952867e-03 -1.3611125437e-03)
